model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_003_minfreq_10,log,65,97.9237978928053,255.9326958974009,0.8369221727571405,19.966335253153794
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_001_minfreq_10,log,65,97.92666263483251,255.8923187885652,0.8369736245011005,19.695101678128196
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_003_minfreq_10,log,66,97.93848958000977,255.80097271138877,0.8370899950273939,19.767711553999504
ridge,trusted_recommended_features,log_ridge_alpha_0_001_minfreq_10,log,67,97.9731258305862,255.76954654171428,0.8371300208562227,19.712710928870194
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_003_minfreq_2,log,62,97.99227438279304,257.39172192081236,0.8350575184223678,15.623714921679024
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_001_minfreq_10,log,62,98.06212296423256,255.61862836631468,0.8373221687379435,20.247083089330488
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_001_minfreq_10,log,61,98.0709230478841,255.75288226460157,0.8371512432580732,20.434598429623293
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_01_minfreq_2,log,63,98.08290325889452,257.5746241061729,0.8348230193568684,15.639192664033189
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_003_minfreq_10,log,66,98.30502246273355,256.58491340782183,0.8360899403566305,19.658093265843206
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_01_minfreq_2,log,66,98.32137017607137,258.5058578531345,0.8336265005914713,16.56124723977352
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_003_minfreq_10,log,61,98.40775786188895,256.3752775530225,0.8363576676205965,20.43521577581268
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_003_minfreq_10,log,62,98.4515271246919,256.3224390721046,0.8364251134469939,20.272723883881298
